"","OTU","Sample","Abundance","Plant.Name","Treatment","Shoot_mass_g","Pod_mass_g","N_pods","Root_mass_g","pH","P","K","Ca","Mg","OM","NO3","NH4","Richness","Shannon","Pielou","PD_whole_tree","Domain","Phylum","Class","Order","Family","Genus"
"377","JN417563.1.1533","N8",0,"N8","Nutrient addition",17.14,10.55,15,12.51,7.7,42,46,1679,178,3.2,11.5,0.1,31,0.163640369063508,0.0476531679703922,1.01778,"Bacteria"," Nitrospirae"," Nitrospira"," Nitrospirales"," Nitrospiraceae"," Nitrospira"
"378","JN417563.1.1533","N4",0,"N4","Nutrient addition",22.51,10.75,24,8.33,7.4,69,97,1527,157,3.4,26.7,0.9,54,1.6608691990153,0.416363961256203,3.07988,"Bacteria"," Nitrospirae"," Nitrospira"," Nitrospirales"," Nitrospiraceae"," Nitrospira"
"379","JN417563.1.1533","D3",0,"D3","Water withholding",0.86,0.8,6,1.87,7.7,31,39,1599,176,4.2,2.9,1.3,38,1.0897799791927,0.299588774352129,0.98141,"Bacteria"," Nitrospirae"," Nitrospira"," Nitrospirales"," Nitrospiraceae"," Nitrospira"
"380","JN417563.1.1533","C1",0,"C1","Control",3.5,3.78,7,2.52,7.7,29,39,1648,158,3.2,0.6,1.4,24,0.241324146918183,0.0759345687016766,1.4484,"Bacteria"," Nitrospirae"," Nitrospira"," Nitrospirales"," Nitrospiraceae"," Nitrospira"
"381","JN417563.1.1533","C2",0,"C2","Control",4.28,5.45,10,5.18,8,30,39,1607,164,3.1,6.7,1.2,21,0.225863026629426,0.0741866848576482,1.11965,"Bacteria"," Nitrospirae"," Nitrospira"," Nitrospirales"," Nitrospiraceae"," Nitrospira"
"382","JN417563.1.1533","C8",0,"C8","Control",5.41,3.25,7,5.55,7.9,26,39,1747,219,4.9,2.4,1.1,23,0.195175305821906,0.0622470629447706,0.97772,"Bacteria"," Nitrospirae"," Nitrospira"," Nitrospirales"," Nitrospiraceae"," Nitrospira"
"383","JN417563.1.1533","D2",0,"D2","Water withholding",2.82,0.52,2,3.85,7.7,34,41,1644,184,3.3,37.3,1.4,22,0.480437312580356,0.155428894888964,0.83375,"Bacteria"," Nitrospirae"," Nitrospira"," Nitrospirales"," Nitrospiraceae"," Nitrospira"
"384","JX524820.1.1514","D8",0,"D8","Water withholding",0.99,1.79,3,3.46,7.8,34,43,1588,176,3,42.4,1.4,55,1.6330743654033,0.407521483719243,2.54848,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"385","JX524820.1.1514","D5",0,"D5","Water withholding",2.77,1.39,6,2.42,7.6,28,39,1636,176,3.4,2.5,0.8,29,1.02079034308092,0.303148399968475,1.15845,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"386","JX524820.1.1514","C1",0,"C1","Control",3.5,3.78,7,2.52,7.7,29,39,1648,158,3.2,0.6,1.4,24,0.241324146918183,0.0759345687016766,1.4484,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"387","JX524820.1.1514","D4",0,"D4","Water withholding",1.82,1.07,4,7.7,7.8,26,39,1547,160,3.2,3.8,0.8,35,1.03803564587682,0.291964563785062,1.53812,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"388","JX524820.1.1514","N7",0,"N7","Nutrient addition",12.42,8.83,15,9.85,7.7,46,104,1651,201,3.9,20.7,1.7,31,0.181748581272079,0.052926400259936,1.62139,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"389","JX524820.1.1514","D1",0,"D1","Water withholding",2.92,2.51,6,4.76,7.9,32,39,1638,172,3.1,3,0.7,22,0.470668673147825,0.152268589076303,1.48423,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"390","JX524820.1.1514","C3",0,"C3","Control",5.42,2.37,6,5.94,7.9,34,38,1657,135,3.4,0.5,1,22,0.204313496254696,0.0660985733252276,0.85516,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"391","JX524820.1.1514","D6",0,"D6","Water withholding",1.01,1.47,5,6.32,7.8,31,39,1649,189,3.3,21.2,1.1,54,1.71295715088289,0.429421910663761,2.67229,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"392","JX524820.1.1514","D7",0,"D7","Water withholding",1.15,1.15,2,2.85,7.7,30,39,1752,187,4.1,3.4,1,52,1.70570270229554,0.431687545436433,2.70387,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"393","JX524820.1.1514","C2",0,"C2","Control",4.28,5.45,10,5.18,8,30,39,1607,164,3.1,6.7,1.2,21,0.225863026629426,0.0741866848576482,1.11965,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"394","JX524820.1.1514","N1",0,"N1","Nutrient addition",20.78,15.33,39,35.7,7.7,36,94,1659,187,3.4,28.3,0.7,19,0.408945801780567,0.138887511228485,0.8546,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"395","JX524820.1.1514","N8",0,"N8","Nutrient addition",17.14,10.55,15,12.51,7.7,42,46,1679,178,3.2,11.5,0.1,31,0.163640369063508,0.0476531679703922,1.01778,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"396","JX524820.1.1514","N5",0,"N5","Nutrient addition",29.51,8.49,18,21.29,7.6,69,141,1533,149,2.9,19,1.4,56,1.66806949705806,0.414390996169932,3.07158,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"397","JX524820.1.1514","C4",0,"C4","Control",4.75,5.08,4,4,7.9,27,38,1574,129,3.3,0.5,1.2,26,0.222503392104477,0.0682924491364503,0.96037,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"398","JX524820.1.1514","N2",0,"N2","Nutrient addition",34.38,4.06,9,9.06,7.4,73,96,1532,161,3.8,24.8,0.7,18,0.358094432011303,0.123892170975249,1.0486,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"399","JX524820.1.1514","D3",0,"D3","Water withholding",0.86,0.8,6,1.87,7.7,31,39,1599,176,4.2,2.9,1.3,38,1.0897799791927,0.299588774352129,0.98141,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"400","JX524820.1.1514","C6",0,"C6","Control",5.33,2.48,6,3.41,7.9,32,38,1567,151,3.6,0.3,0.6,23,0.202410758901494,0.0645546586797046,0.86796,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"401","JX524820.1.1514","N4",0,"N4","Nutrient addition",22.51,10.75,24,8.33,7.4,69,97,1527,157,3.4,26.7,0.9,54,1.6608691990153,0.416363961256203,3.07988,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"402","JX524820.1.1514","D2",0,"D2","Water withholding",2.82,0.52,2,3.85,7.7,34,41,1644,184,3.3,37.3,1.4,22,0.480437312580356,0.155428894888964,0.83375,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"403","JX524820.1.1514","N3",0,"N3","Nutrient addition",19.86,7.4,21,10.42,7.6,86,153,1587,162,4.8,21.8,0.4,17,0.348751670731124,0.123094037892617,0.83069,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"404","JX524820.1.1514","N6",0,"N6","Nutrient addition",27.72,4.97,16,13.02,7.6,63,162,1509,156,3.2,29.6,1.5,54,1.72200848179253,0.431690992415902,3.01399,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Paenibacillaceae"," Brevibacillus"
"405","KC554661.1.1526","D6",0,"D6","Water withholding",1.01,1.47,5,6.32,7.8,31,39,1649,189,3.3,21.2,1.1,54,1.71295715088289,0.429421910663761,2.67229,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"406","KC554661.1.1526","D8",0,"D8","Water withholding",0.99,1.79,3,3.46,7.8,34,43,1588,176,3,42.4,1.4,55,1.6330743654033,0.407521483719243,2.54848,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"407","KC554661.1.1526","N2",0,"N2","Nutrient addition",34.38,4.06,9,9.06,7.4,73,96,1532,161,3.8,24.8,0.7,18,0.358094432011303,0.123892170975249,1.0486,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"408","KC554661.1.1526","N3",0,"N3","Nutrient addition",19.86,7.4,21,10.42,7.6,86,153,1587,162,4.8,21.8,0.4,17,0.348751670731124,0.123094037892617,0.83069,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"409","KC554661.1.1526","D7",0,"D7","Water withholding",1.15,1.15,2,2.85,7.7,30,39,1752,187,4.1,3.4,1,52,1.70570270229554,0.431687545436433,2.70387,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"410","KC554661.1.1526","N4",0,"N4","Nutrient addition",22.51,10.75,24,8.33,7.4,69,97,1527,157,3.4,26.7,0.9,54,1.6608691990153,0.416363961256203,3.07988,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"411","KC554661.1.1526","N5",0,"N5","Nutrient addition",29.51,8.49,18,21.29,7.6,69,141,1533,149,2.9,19,1.4,56,1.66806949705806,0.414390996169932,3.07158,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"412","KC554661.1.1526","D4",0,"D4","Water withholding",1.82,1.07,4,7.7,7.8,26,39,1547,160,3.2,3.8,0.8,35,1.03803564587682,0.291964563785062,1.53812,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"413","KC554661.1.1526","N6",0,"N6","Nutrient addition",27.72,4.97,16,13.02,7.6,63,162,1509,156,3.2,29.6,1.5,54,1.72200848179253,0.431690992415902,3.01399,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"414","KC554661.1.1526","D1",0,"D1","Water withholding",2.92,2.51,6,4.76,7.9,32,39,1638,172,3.1,3,0.7,22,0.470668673147825,0.152268589076303,1.48423,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"415","KC554661.1.1526","C5",0,"C5","Control",3.29,2.21,7,1.52,7.9,32,38,1699,163,3.7,0.9,0.7,27,0.215504758059561,0.0653869614368462,1.09948,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"416","KC554661.1.1526","C1",0,"C1","Control",3.5,3.78,7,2.52,7.7,29,39,1648,158,3.2,0.6,1.4,24,0.241324146918183,0.0759345687016766,1.4484,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"417","KC554661.1.1526","N8",0,"N8","Nutrient addition",17.14,10.55,15,12.51,7.7,42,46,1679,178,3.2,11.5,0.1,31,0.163640369063508,0.0476531679703922,1.01778,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"418","KC554661.1.1526","D3",0,"D3","Water withholding",0.86,0.8,6,1.87,7.7,31,39,1599,176,4.2,2.9,1.3,38,1.0897799791927,0.299588774352129,0.98141,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"419","KC554661.1.1526","C8",0,"C8","Control",5.41,3.25,7,5.55,7.9,26,39,1747,219,4.9,2.4,1.1,23,0.195175305821906,0.0622470629447706,0.97772,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"420","KC554661.1.1526","C3",0,"C3","Control",5.42,2.37,6,5.94,7.9,34,38,1657,135,3.4,0.5,1,22,0.204313496254696,0.0660985733252276,0.85516,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"421","KC554661.1.1526","C2",0,"C2","Control",4.28,5.45,10,5.18,8,30,39,1607,164,3.1,6.7,1.2,21,0.225863026629426,0.0741866848576482,1.11965,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"422","KC554661.1.1526","D5",0,"D5","Water withholding",2.77,1.39,6,2.42,7.6,28,39,1636,176,3.4,2.5,0.8,29,1.02079034308092,0.303148399968475,1.15845,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"423","KC554661.1.1526","C7",0,"C7","Control",2.85,2.6,6,2.92,7.8,30,38,1669,157,3.6,0.8,1.4,20,0.218599711849485,0.072970376484995,0.89665,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"424","KC554661.1.1526","D2",0,"D2","Water withholding",2.82,0.52,2,3.85,7.7,34,41,1644,184,3.3,37.3,1.4,22,0.480437312580356,0.155428894888964,0.83375,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"425","KC554661.1.1526","C4",0,"C4","Control",4.75,5.08,4,4,7.9,27,38,1574,129,3.3,0.5,1.2,26,0.222503392104477,0.0682924491364503,0.96037,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"426","KC554661.1.1526","C6",0,"C6","Control",5.33,2.48,6,3.41,7.9,32,38,1567,151,3.6,0.3,0.6,23,0.202410758901494,0.0645546586797046,0.86796,"Bacteria"," Actinobacteria"," Actinobacteria"," Frankiales"," Geodermatophilaceae"," Blastococcus"
"427","KJ191972.1.1452","N2",0,"N2","Nutrient addition",34.38,4.06,9,9.06,7.4,73,96,1532,161,3.8,24.8,0.7,18,0.358094432011303,0.123892170975249,1.0486,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"428","KJ191972.1.1452","C7",0,"C7","Control",2.85,2.6,6,2.92,7.8,30,38,1669,157,3.6,0.8,1.4,20,0.218599711849485,0.072970376484995,0.89665,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"429","KJ191972.1.1452","N7",0,"N7","Nutrient addition",12.42,8.83,15,9.85,7.7,46,104,1651,201,3.9,20.7,1.7,31,0.181748581272079,0.052926400259936,1.62139,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"430","KJ191972.1.1452","N4",0,"N4","Nutrient addition",22.51,10.75,24,8.33,7.4,69,97,1527,157,3.4,26.7,0.9,54,1.6608691990153,0.416363961256203,3.07988,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"431","KJ191972.1.1452","D4",0,"D4","Water withholding",1.82,1.07,4,7.7,7.8,26,39,1547,160,3.2,3.8,0.8,35,1.03803564587682,0.291964563785062,1.53812,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"432","KJ191972.1.1452","C8",0,"C8","Control",5.41,3.25,7,5.55,7.9,26,39,1747,219,4.9,2.4,1.1,23,0.195175305821906,0.0622470629447706,0.97772,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"433","KJ191972.1.1452","N3",0,"N3","Nutrient addition",19.86,7.4,21,10.42,7.6,86,153,1587,162,4.8,21.8,0.4,17,0.348751670731124,0.123094037892617,0.83069,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"434","KJ191972.1.1452","C1",0,"C1","Control",3.5,3.78,7,2.52,7.7,29,39,1648,158,3.2,0.6,1.4,24,0.241324146918183,0.0759345687016766,1.4484,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"435","KJ191972.1.1452","D8",0,"D8","Water withholding",0.99,1.79,3,3.46,7.8,34,43,1588,176,3,42.4,1.4,55,1.6330743654033,0.407521483719243,2.54848,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"436","KJ191972.1.1452","D5",0,"D5","Water withholding",2.77,1.39,6,2.42,7.6,28,39,1636,176,3.4,2.5,0.8,29,1.02079034308092,0.303148399968475,1.15845,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"437","KJ191972.1.1452","N8",0,"N8","Nutrient addition",17.14,10.55,15,12.51,7.7,42,46,1679,178,3.2,11.5,0.1,31,0.163640369063508,0.0476531679703922,1.01778,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"438","KJ191972.1.1452","N5",0,"N5","Nutrient addition",29.51,8.49,18,21.29,7.6,69,141,1533,149,2.9,19,1.4,56,1.66806949705806,0.414390996169932,3.07158,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"439","KJ191972.1.1452","C4",0,"C4","Control",4.75,5.08,4,4,7.9,27,38,1574,129,3.3,0.5,1.2,26,0.222503392104477,0.0682924491364503,0.96037,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"440","KJ191972.1.1452","D7",0,"D7","Water withholding",1.15,1.15,2,2.85,7.7,30,39,1752,187,4.1,3.4,1,52,1.70570270229554,0.431687545436433,2.70387,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"441","KJ191972.1.1452","D1",0,"D1","Water withholding",2.92,2.51,6,4.76,7.9,32,39,1638,172,3.1,3,0.7,22,0.470668673147825,0.152268589076303,1.48423,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"442","KJ191972.1.1452","D3",0,"D3","Water withholding",0.86,0.8,6,1.87,7.7,31,39,1599,176,4.2,2.9,1.3,38,1.0897799791927,0.299588774352129,0.98141,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"443","KJ191972.1.1452","C3",0,"C3","Control",5.42,2.37,6,5.94,7.9,34,38,1657,135,3.4,0.5,1,22,0.204313496254696,0.0660985733252276,0.85516,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"444","KJ191972.1.1452","D6",0,"D6","Water withholding",1.01,1.47,5,6.32,7.8,31,39,1649,189,3.3,21.2,1.1,54,1.71295715088289,0.429421910663761,2.67229,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"445","KJ191972.1.1452","N1",0,"N1","Nutrient addition",20.78,15.33,39,35.7,7.7,36,94,1659,187,3.4,28.3,0.7,19,0.408945801780567,0.138887511228485,0.8546,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"446","KJ191972.1.1452","D2",0,"D2","Water withholding",2.82,0.52,2,3.85,7.7,34,41,1644,184,3.3,37.3,1.4,22,0.480437312580356,0.155428894888964,0.83375,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"447","KJ191972.1.1452","C5",0,"C5","Control",3.29,2.21,7,1.52,7.9,32,38,1699,163,3.7,0.9,0.7,27,0.215504758059561,0.0653869614368462,1.09948,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"448","KJ191972.1.1452","C6",0,"C6","Control",5.33,2.48,6,3.41,7.9,32,38,1567,151,3.6,0.3,0.6,23,0.202410758901494,0.0645546586797046,0.86796,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"449","KJ191972.1.1452","N6",0,"N6","Nutrient addition",27.72,4.97,16,13.02,7.6,63,162,1509,156,3.2,29.6,1.5,54,1.72200848179253,0.431690992415902,3.01399,"Bacteria"," Proteobacteria"," Alphaproteobacteria"," Rhizobiales"," uncultured"," Rhizobiales"
"450","KJ685888.1.1525","N1",0,"N1","Nutrient addition",20.78,15.33,39,35.7,7.7,36,94,1659,187,3.4,28.3,0.7,19,0.408945801780567,0.138887511228485,0.8546,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Bacillaceae"," Virgibacillus"
"451","KJ685888.1.1525","N2",0,"N2","Nutrient addition",34.38,4.06,9,9.06,7.4,73,96,1532,161,3.8,24.8,0.7,18,0.358094432011303,0.123892170975249,1.0486,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Bacillaceae"," Virgibacillus"
"452","KJ685888.1.1525","N3",0,"N3","Nutrient addition",19.86,7.4,21,10.42,7.6,86,153,1587,162,4.8,21.8,0.4,17,0.348751670731124,0.123094037892617,0.83069,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Bacillaceae"," Virgibacillus"
"453","KJ685888.1.1525","C3",0,"C3","Control",5.42,2.37,6,5.94,7.9,34,38,1657,135,3.4,0.5,1,22,0.204313496254696,0.0660985733252276,0.85516,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Bacillaceae"," Virgibacillus"
"454","KJ685888.1.1525","C7",0,"C7","Control",2.85,2.6,6,2.92,7.8,30,38,1669,157,3.6,0.8,1.4,20,0.218599711849485,0.072970376484995,0.89665,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Bacillaceae"," Virgibacillus"
"455","KJ685888.1.1525","C2",0,"C2","Control",4.28,5.45,10,5.18,8,30,39,1607,164,3.1,6.7,1.2,21,0.225863026629426,0.0741866848576482,1.11965,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Bacillaceae"," Virgibacillus"
"456","KJ685888.1.1525","C4",0,"C4","Control",4.75,5.08,4,4,7.9,27,38,1574,129,3.3,0.5,1.2,26,0.222503392104477,0.0682924491364503,0.96037,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Bacillaceae"," Virgibacillus"
"457","KJ685888.1.1525","C1",0,"C1","Control",3.5,3.78,7,2.52,7.7,29,39,1648,158,3.2,0.6,1.4,24,0.241324146918183,0.0759345687016766,1.4484,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Bacillaceae"," Virgibacillus"
"458","KJ685888.1.1525","D2",0,"D2","Water withholding",2.82,0.52,2,3.85,7.7,34,41,1644,184,3.3,37.3,1.4,22,0.480437312580356,0.155428894888964,0.83375,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Bacillaceae"," Virgibacillus"
"459","KJ685888.1.1525","C6",0,"C6","Control",5.33,2.48,6,3.41,7.9,32,38,1567,151,3.6,0.3,0.6,23,0.202410758901494,0.0645546586797046,0.86796,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Bacillaceae"," Virgibacillus"
"460","KJ685888.1.1525","C8",0,"C8","Control",5.41,3.25,7,5.55,7.9,26,39,1747,219,4.9,2.4,1.1,23,0.195175305821906,0.0622470629447706,0.97772,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Bacillaceae"," Virgibacillus"
"461","KR029299.1.1517","N7",0,"N7","Nutrient addition",12.42,8.83,15,9.85,7.7,46,104,1651,201,3.9,20.7,1.7,31,0.181748581272079,0.052926400259936,1.62139,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Planococcaceae"," Sporosarcina"
"462","KR029299.1.1517","C7",0,"C7","Control",2.85,2.6,6,2.92,7.8,30,38,1669,157,3.6,0.8,1.4,20,0.218599711849485,0.072970376484995,0.89665,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Planococcaceae"," Sporosarcina"
"463","KR029299.1.1517","D4",0,"D4","Water withholding",1.82,1.07,4,7.7,7.8,26,39,1547,160,3.2,3.8,0.8,35,1.03803564587682,0.291964563785062,1.53812,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Planococcaceae"," Sporosarcina"
"464","KR029299.1.1517","N3",0,"N3","Nutrient addition",19.86,7.4,21,10.42,7.6,86,153,1587,162,4.8,21.8,0.4,17,0.348751670731124,0.123094037892617,0.83069,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Planococcaceae"," Sporosarcina"
"465","KR029299.1.1517","N1",0,"N1","Nutrient addition",20.78,15.33,39,35.7,7.7,36,94,1659,187,3.4,28.3,0.7,19,0.408945801780567,0.138887511228485,0.8546,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Planococcaceae"," Sporosarcina"
"466","KR029299.1.1517","C2",0,"C2","Control",4.28,5.45,10,5.18,8,30,39,1607,164,3.1,6.7,1.2,21,0.225863026629426,0.0741866848576482,1.11965,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Planococcaceae"," Sporosarcina"
"467","KR029299.1.1517","N2",0,"N2","Nutrient addition",34.38,4.06,9,9.06,7.4,73,96,1532,161,3.8,24.8,0.7,18,0.358094432011303,0.123892170975249,1.0486,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Planococcaceae"," Sporosarcina"
"468","KR029299.1.1517","C1",0,"C1","Control",3.5,3.78,7,2.52,7.7,29,39,1648,158,3.2,0.6,1.4,24,0.241324146918183,0.0759345687016766,1.4484,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Planococcaceae"," Sporosarcina"
"469","KR029299.1.1517","D1",0,"D1","Water withholding",2.92,2.51,6,4.76,7.9,32,39,1638,172,3.1,3,0.7,22,0.470668673147825,0.152268589076303,1.48423,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Planococcaceae"," Sporosarcina"
"470","KR029299.1.1517","C3",0,"C3","Control",5.42,2.37,6,5.94,7.9,34,38,1657,135,3.4,0.5,1,22,0.204313496254696,0.0660985733252276,0.85516,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Planococcaceae"," Sporosarcina"
"471","KR029299.1.1517","C4",0,"C4","Control",4.75,5.08,4,4,7.9,27,38,1574,129,3.3,0.5,1.2,26,0.222503392104477,0.0682924491364503,0.96037,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Planococcaceae"," Sporosarcina"
"472","KR029299.1.1517","C8",0,"C8","Control",5.41,3.25,7,5.55,7.9,26,39,1747,219,4.9,2.4,1.1,23,0.195175305821906,0.0622470629447706,0.97772,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Planococcaceae"," Sporosarcina"
"473","KR029299.1.1517","C6",0,"C6","Control",5.33,2.48,6,3.41,7.9,32,38,1567,151,3.6,0.3,0.6,23,0.202410758901494,0.0645546586797046,0.86796,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Planococcaceae"," Sporosarcina"
"474","KR029299.1.1517","D5",0,"D5","Water withholding",2.77,1.39,6,2.42,7.6,28,39,1636,176,3.4,2.5,0.8,29,1.02079034308092,0.303148399968475,1.15845,"Bacteria"," Firmicutes"," Bacilli"," Bacillales"," Planococcaceae"," Sporosarcina"
